obra,obraId,codigoEvweb,descripcion,param1,param2
EXPERTA ART,258,5658,Examen ginecologico bajo anestesia,69298,89
EXPERTA ART,258,8501,"Bloqueo peridural con anestesia local, opioides y/o corticoides (lumbar, Dorsal o Caudal)",69326,91
EXPERTA ART,258,8502,"Bloqueo peridural con anestesia local, opioides y/o corticoides (lumbar, Dorsal o Caudal) bajo radioscopia",69327,92
EXPERTA ART,258,8655,Anestesia para implante transitorio/definitivo de bomba intratecal (estimulador medular),71246,94
EXPERTA ART,258,5079,Anestesia para neurotomia (facial / glosofaringeo / neumogastrico),13684,91
EXPERTA ART,258,5080,Anestesia para neurotomia (infra o supraorbitaria / suboccipital / temporal superior),13685,91
EXPERTA ART,258,5657,Examen gineco-obstetrico bajo anestesia,14103,89
EXPERTA ART,258,6036,Movilizaciones bajo anestesia general o regional,14387,89
EXPERTA ART,258,6559,Trabajo de parto bajo anestesia epidural continua que fracasa y que termina en cesarea,14734,94
EXPERTA ART,258,5081,Anestesia para sesion de cobaltoterapia o acelerador,14862,90
EXPERTA ART,258,5082,Anestesia para terapia electroconvulsiva,14863,90
EXPERTA ART,258,5413,"Conduccion del trabajo de parto bajo anestesia epidural continua, que termina en parto (mas de 90 minutos)",15404,93
EXPERTA ART,258,5084,Aneurisma de la aorta abdominal complicado,13686,98
EXPERTA ART,258,5085,Aneurisma de la aorta abdominal no complicado,13687,95
EXPERTA ART,258,5086,Aneurisma del cayado de la aorta ascendente o descendente,13688,98
EXPERTA ART,258,5088,Aneurismas medulares,13689,95
EXPERTA ART,258,5089,Aneurismas o malformaciones A-V medulares,13690,95
EXPERTA ART,258,5090,Angiografia de control del tratamiento de aneurisma,13691,92
EXPERTA ART,258,5302,Cirugia de aneurisma cerebral (mas de 8 horas de duracion),13834,98
EXPERTA ART,258,5303,Cirugia de aneurisma cerebral (menos de 8 horas de duracion),13835,98
EXPERTA ART,258,5423,Correccion de aneurisma de fistula arterio-venosa,13925,93
EXPERTA ART,258,5424,Correccion de aneurisma o pseudo-aneurisma femoral,13926,94
EXPERTA ART,258,6592,Tratamiento de aneurisma con coils con o sin colocacion de stent,14760,95
EXPERTA ART,258,6595,Tratamiento de pseudoaneurisma con o sin colocacion de stent,14763,95
EXPERTA ART,258,6599,Tratamiento endovascular de aneurisma o pseudoaneurisma periferico,14766,94
EXPERTA ART,258,5087,Aneurisma ventricular,14865,95
EXPERTA ART,258,7551,Tratamiento endovascular aneurisma cerebral (embolizacion de aneurisma cerebral por hemodinamia),15532,95
EXPERTA ART,258,6601,Tratamiento endovascular de dos o mas aneurismas cerebrales (embolizacion de 2 o mas aneurismas cerebrales),15533,98
EXPERTA ART,258,7550,Tratamiento quirurgico de aneurisma o pseudo-aneurisma humeral o femoral con by-pass,15544,98
EXPERTA ART,258,7584,Angiodisplasia,15340,92
EXPERTA ART,258,5091,Angiografia de vasos de miembros inferior o superior,13692,92
EXPERTA ART,258,5092,Angiografia de vasos uterinos,13694,92
EXPERTA ART,258,5093,Angiografia del cuello,13695,92
EXPERTA ART,258,5094,Angiografia medular,13698,92
EXPERTA ART,258,5095,Angioplastia coronaria con o sin colocacion de stent,13699,94
EXPERTA ART,258,5096,Angioplastia de mas de un vaso con o sin stent,13700,93
EXPERTA ART,258,5097,Angioplastia de un vaso periferico con o sin stent,13701,92
EXPERTA ART,258,7536,Angioplastia o remplazo valvular en pacientes con ASA 4,15289,98
EXPERTA ART,258,7533,Correccion de coartacion de aorta en hemodinamia en el recien nacido (Angioplastia),15547,98
EXPERTA ART,258,5100,Anquilosis temporo-mandibular bilateral,14866,93
EXPERTA ART,258,5101,"Anquilosis temporo-mandibular, unilateral",14867,92
EXPERTA ART,258,5102,Antrotomia y atico-antrotomia,13704,92
EXPERTA ART,258,8542,Nucleoplastia y / o anuloplastia con Rf. ( 2 o 3 discos),69392,98
EXPERTA ART,258,5103,Anuloplastia mitral o tricuspidea,14868,95
EXPERTA ART,258,7505,Nucleoplastia y/o anuloplastia con Rf (un disco),15274,98
EXPERTA ART,258,7506,Nucleoplastia y/o anuloplastia con Rf (dos a tres discos),15278,98
EXPERTA ART,258,5104,Aortografia por cateterismo,13705,92
EXPERTA ART,258,5105,Aortografia por puncion,13706,91
EXPERTA ART,258,6707,Apendicectomia Convertida,60858,94
EXPERTA ART,258,5106,Apendicectomia por via convencional,13707,92
EXPERTA ART,258,5107,Apendicectomia por videolaparoscopia,13708,93
EXPERTA ART,258,5517,Diatermia o crioaplicacion escleral,13993,90
EXPERTA ART,258,6423,Retinopexia (diatermia y o crioaplicacion),14644,92
EXPERTA ART,258,5108,Aplicacion de laser en retina,15526,90
EXPERTA ART,258,5109,Aponeurotomia / fasciotomia cutanea,13710,90
EXPERTA ART,258,6703,Tac de Columna (Cada Area),60854,91
EXPERTA ART,258,5264,Cesarea,13803,93
EXPERTA ART,258,5265,Cesarea por placenta acreta o sus variedades con o sin embolizacion y que termina en histerectomia,13804,98
EXPERTA ART,258,6688,"Videolaparoscopia diagnostica (incluye endometriosis, prueba de Cote y ligadura tubarea bilateral)",14835,92
EXPERTA ART,258,6421,Resonancia (un area) con espectroscopia,15161,93
EXPERTA ART,258,6289,"RMN (dos areas), con o sin contraste",15166,92
EXPERTA ART,258,6290,"RMN (mas de dos areas), con o sin contraste",15167,93
EXPERTA ART,258,6291,"RMN (un area), con o sin contraste",15168,91
EXPERTA ART,258,6507,TAC de cerebro / orbita / cara / cuello (un area) (con o sin contraste),15175,90
EXPERTA ART,258,5110,Arreglos dentales de mas de 4 piezas (obturacion dentaria),13711,93
EXPERTA ART,258,5111,Arreglos dentales hasta 4 piezas (obturacion dentaria),13712,92
EXPERTA ART,258,5112,Arteriografia,13713,90
EXPERTA ART,258,5113,Arteriografia cerebral por cateterismo,13714,90
EXPERTA ART,258,5114,Arteriografia renal,13715,90
EXPERTA ART,258,6174,Panarteriografia cerebral,14469,92
EXPERTA ART,258,5115,Artrocentesis,13716,89
EXPERTA ART,258,5116,Artrodesis cervical,13717,95
EXPERTA ART,258,5117,Artrodesis de cadera,13718,93
EXPERTA ART,258,5118,Artrodesis de hasta tres dedos,13719,91
EXPERTA ART,258,5119,Artrodesis de hombro,13720,92
EXPERTA ART,258,5120,Artrodesis de mas de 3 dedos en miembro inferior,13721,92
EXPERTA ART,258,5121,Artrodesis de mas de tres dedos,13722,92
EXPERTA ART,258,5122,Artrodesis de menos de 3 dedos,13723,91
EXPERTA ART,258,5123,Artrodesis de menos de 3 dedos en miembro inferior,13724,91
EXPERTA ART,258,5124,Artrodesis de muñeca / tarso / hombro / codo,13725,92
EXPERTA ART,258,5125,Artrodesis de pie y tibioastragalina,13726,92
EXPERTA ART,258,5126,Artrodesis de rodilla,13727,92
EXPERTA ART,258,5127,Artrodesis dinamica de columna (colocacion de espaciadores),13728,95
EXPERTA ART,258,5128,Artrodesis instrumentada de columna cervical,13729,95
EXPERTA ART,258,5129,Artrodesis instrumentada de columna dorso-lumbar (tipo Harrington y similares),13730,95
EXPERTA ART,258,5130,Artrodesis tibio-peronea-astragalina o medio tarsiana de Chopart,13731,93
EXPERTA ART,258,7500,Artrodesis dorsal lumbar o sacra,15485,95
EXPERTA ART,258,5131,Artrolisis,13733,90
EXPERTA ART,258,5136,Artrotomia / artrolisis / exploracion intra-articular,13738,91
EXPERTA ART,258,5132,Artroplastia (no de cadera),13734,93
EXPERTA ART,258,5133,Artroplastia de cadera,13735,94
EXPERTA ART,258,5134,Artroplastia de hombro,13736,93
EXPERTA ART,258,5135,Artroplastia de un dedo,13737,91
EXPERTA ART,258,5821,Hemi-artroplastia de cadera,14219,93
EXPERTA ART,258,6337,Reemplazo parcial de cadera / hemi-artroplastia,14581,93
EXPERTA ART,258,6581,Trasplante oseo con artroplastias primarias,14749,95
EXPERTA ART,258,6583,Trasplante oseo en revision de artroplastias,14751,98
EXPERTA ART,258,5137,"Aspiracion, lavado e implante de vitreo",13739,92
EXPERTA ART,258,5139,Atresia ano-rectal en pediatria / malformaciones congenitas anorectales,13740,95
EXPERTA ART,258,5140,Atresia de coanas por via palatina,13741,94
EXPERTA ART,258,5141,Atresia de esofago por video-toracoscopia,13742,98
EXPERTA ART,258,5991,Malformaciones congenitas de esofago (atresia de esofago / fistula traqueo-esofagica),14353,95
EXPERTA ART,258,5142,Auriculotomia,14872,95
EXPERTA ART,258,5144,Bermellectomia,14874,90
EXPERTA ART,258,5182,Biopsia y/o cauterizacion de cuello uterino,69297,89
EXPERTA ART,258,5145,"Biopsia (peritoneo, epiplon, etc)",13745,91
EXPERTA ART,258,5146,Biopsia costal,13746,89
EXPERTA ART,258,5147,Biopsia de Daniels del hueco supraclavicular,13747,91
EXPERTA ART,258,5148,Biopsia de encia,13748,90
EXPERTA ART,258,5149,Biopsia de endocardio / miocardio en hemodinamia,13749,93
EXPERTA ART,258,5150,Biopsia de epididimo,13750,90
EXPERTA ART,258,5151,Biopsia de faringe y/o amigdala,13751,90
EXPERTA ART,258,5153,Biopsia de ganglios linfaticos de la pared toracica,13752,90
EXPERTA ART,258,5154,Biopsia de glandula salival,13753,90
EXPERTA ART,258,5155,Biopsia de higado a cielo abierto o laparoscopica,13754,91
EXPERTA ART,258,5156,Biopsia de higado laparoscopica,13755,91
EXPERTA ART,258,5157,Biopsia de laringe,13756,91
EXPERTA ART,258,5158,Biopsia de lesion nasofaringea,13757,90
EXPERTA ART,258,5159,Biopsia de mama unilateral,13758,90
EXPERTA ART,258,5160,Biopsia de pancreas a cielo abierto,13759,92
EXPERTA ART,258,5161,Biopsia de pene,13760,89
EXPERTA ART,258,5162,Biopsia de pericardio,13761,92
EXPERTA ART,258,5165,Biopsia de testiculo,13762,90
EXPERTA ART,258,5166,Biopsia de vagina,13763,89
EXPERTA ART,258,5167,Biopsia de vejiga,13764,90
EXPERTA ART,258,5168,Biopsia de vertebra,13765,91
EXPERTA ART,258,5169,Biopsia de vulva,13766,89
EXPERTA ART,258,5170,Biopsia del paladar,13767,90
EXPERTA ART,258,5171,Biopsia muscular,13768,90
EXPERTA ART,258,5173,Biopsia o sutura de la boca o mejilla,13769,90
EXPERTA ART,258,5175,Biopsia prostatica por puncion,13770,89
EXPERTA ART,258,5176,Biopsia quirurgica de femur o cadera,13771,91
EXPERTA ART,258,5177,Biopsia quirurgica de hueso (no de femur o cadera),13773,90
EXPERTA ART,258,5178,Biopsia radioquirurgica de mama,13774,91
EXPERTA ART,258,5179,Biopsia renal percutanea (quirofano),13775,89
EXPERTA ART,258,5180,Biopsia renal percutanea guiado por ecografia u otro metodo (fuera de quirofano),13776,90
EXPERTA ART,258,5181,Biopsia traqueal o bronquial,13777,90
EXPERTA ART,258,5405,Colonovideoscopia con o sin biopsia,13913,91
EXPERTA ART,258,5552,Drenaje pleural por toracotomia minima y/o biopsia pleural,14024,90
EXPERTA ART,258,5676,Exploracion renal con o sin biopsia,14119,91
EXPERTA ART,258,5718,Extraccion de cuerpo extraño de orbita / exploracion / biopsia / drenaje,14143,91
EXPERTA ART,258,5898,Incision y drenaje del CAE y/o biopsia,14286,90
EXPERTA ART,258,5899,Incision y drenaje/ biopsia o sutura de labio,14287,89
EXPERTA ART,258,6249,Puncion / biopsia de prostata bajo control ecografico,14535,90
EXPERTA ART,258,6252,Puncion biopsia de hueso,14538,89
EXPERTA ART,258,6253,Puncion biopsia de tiroides,14539,89
EXPERTA ART,258,6254,Puncion biopsia de tiroides a cielo abierto,14540,90
EXPERTA ART,258,6258,Puncion biopsia percutanea de bazo o pancreas,14541,89
EXPERTA ART,258,6259,Puncion biopsia percutanea de higado,14542,89
EXPERTA ART,258,6266,Puncion del seno con o sin insercion de sonda y/o biopsia de seno paranasal,14546,89
EXPERTA ART,258,6505,Sutura y/o biopsia de nariz,14709,90
EXPERTA ART,258,6557,Toracotomia exploradora amplia y/o biopsia pulmonar,14733,94
EXPERTA ART,258,5152,Biopsia de ganglios linfaticos de cuello,14875,90
EXPERTA ART,258,5163,Biopsia de piel en cabeza y/o cuello,14876,90
EXPERTA ART,258,5164,"Biopsia de piel, excepto en cabeza y cuello",14877,89
EXPERTA ART,258,5172,Biopsia o exeresis de ganglios linfaticos,14878,90
EXPERTA ART,258,5174,Biopsia osea a cielo abierto,14879,90
EXPERTA ART,258,6257,Puncion biopsia guiada por ecografia,15113,91
EXPERTA ART,258,6255,Puncion biopsia guiada por TAC (fuera de quirofano),15114,90
EXPERTA ART,258,7594,Biopsia Pulmonar o Mediastinal por video-toracoscopia,15371,92
EXPERTA ART,258,6127,Operacion del hueco supraclavicular (tipo biopsia de Daniels),15480,91
EXPERTA ART,258,5184,Blefaroplastia bilateral,14880,93
EXPERTA ART,258,5185,"Blefaroplastia simple, no estetica",14881,92
EXPERTA ART,258,8103,Blefaroplastia unilateral,15254,92
EXPERTA ART,258,5183,Blefaroplastia,15524,92
EXPERTA ART,258,7778,"Bloqueo regional periferico dosis unica, un solo nervio, eco guiado",69275,91
EXPERTA ART,258,7779,"Bloqueo regional periferico dosis unica, mas de un nervio, eco guiado",69276,92
EXPERTA ART,258,7780,"Bloqueo regional periferico continuo con cateter, sin bomba control dias sub siguientes a la colocacion (hasta 72 horas) por dia",69277,89
EXPERTA ART,258,7781,"Bloqueo regional periferico continuo con cateter, con bomba control dias subsiguientes a la colocacion (hasta 72 horas) por dia",69278,90
EXPERTA ART,258,7782,"Bloqueo del musculo erector espinal, ecoguiado, dosis unica",69279,91
EXPERTA ART,258,7783,"Bloqueo del musculo erector espinal, ecoguiado continuo. Colocacion de cateter",69280,92
EXPERTA ART,258,7784,"Bloqueo del musculo erector espinal, continuo, sin bomba, control dias subsiguientes hasta 48 por dia",69281,89
EXPERTA ART,258,7785,"Bloqueo del musculo erector espinal, continuo, con bomba, control dias subsiguientes hasta 48 horas por dia",69282,90
EXPERTA ART,258,7787,Bloqueo radicular selectivo cervical/dorsal o lumbar (hasta 2 niveles),69283,93
EXPERTA ART,258,7786,Bloqueo radicular selectivo cervical/dorsal o lumbar (mas de 2 niveles),69284,94
EXPERTA ART,258,7788,Bloqueo radicular selectivo (hasta 2 niveles),69285,92
EXPERTA ART,258,7789,Bloqueo radicular selectivo (mas de 2 niveles),69286,93
EXPERTA ART,258,8517,Bloqueo del nervio Occipital Mayor unilateral,69367,93
EXPERTA ART,258,8518,Bloqueo diagnostico de cadera/hombro,69368,94
EXPERTA ART,258,8519,Bloqueo diagnostico del ganglio estrellado,69369,94
EXPERTA ART,258,8520,"Bloqueo facetario cervical, dorsal o lumbar bajo radioscopia",69370,94
EXPERTA ART,258,8521,"Bloqueo ganglio simpatico toracico, lumbar, dorsal o hipogastrico superior",69371,95
EXPERTA ART,258,8525,Bloqueo paravertebral unilateral,69375,93
EXPERTA ART,258,8526,Bloqueo terapeutico de rodilla (N. geniculados) unilateral,69376,93
EXPERTA ART,258,8527,Bloqueo transforminal (mas de 1 nivel),69377,93
EXPERTA ART,258,8528,Bloqueo transforminal selectivo,69378,92
EXPERTA ART,258,8654,"Bloqueo regional continuo, con colocacion de cateter, eco guiado. Dia 0",69399,92
EXPERTA ART,258,5215,Bloqueo extra-craneal antalgico,13779,90
EXPERTA ART,258,5186,Bloqueo de G Esfenopalatino,14882,94
EXPERTA ART,258,5191,Bloqueo de hasta dos nervios craneales (no G de Gasser) x sesion,14883,90
EXPERTA ART,258,5192,Bloqueo de mas de dos nervios craneales (no G Gasser) por sesion,14884,91
EXPERTA ART,258,5193,Bloqueo de nervio periferico por sesion,14885,89
EXPERTA ART,258,5194,Bloqueo diagnostico / terapeutico de hombro,14886,90
EXPERTA ART,258,5195,Bloqueo diagnostico / terapeutico de rodilla,14887,90
EXPERTA ART,258,5196,Bloqueo diagnostico articulacion atlanto axoidea uni o bilateral,14888,91
EXPERTA ART,258,5197,Bloqueo diagnostico articulacion atlanto-occipital uni o bilateral,14889,91
EXPERTA ART,258,5198,Bloqueo diagnostico de cadera,14890,91
EXPERTA ART,258,5199,"Bloqueo diagnostico diferencial, por sesion",14891,89
EXPERTA ART,258,5200,Bloqueo diagnostico ganglio de Walter,14892,92
EXPERTA ART,258,5201,Bloqueo diagnostico nervio periferico bajo radioscopia,14894,91
EXPERTA ART,258,5202,Bloqueo diagnostico nervio periferico sin Rx,14895,90
EXPERTA ART,258,5203,"Bloqueo diagnostico o neurolisis de plexo celiaco, ganglio estrellado, o similar .",14896,90
EXPERTA ART,258,5204,Bloqueo diagnostico o terapeutico art sacro-iliaca bilateral,14897,93
EXPERTA ART,258,5205,Bloqueo diagnostico o terapeutico art sacro-iliaca unilateral,14898,92
EXPERTA ART,258,5206,Bloqueo diagnostico o terapeutico de G Estrellado. Unilateral,14899,91
EXPERTA ART,258,5207,Bloqueo diagnostico o terapeutico de G Simpatico lumbar.,14900,92
EXPERTA ART,258,5210,Bloqueo diagnostico o terapeutico de Ganglio de Walther,14901,91
EXPERTA ART,258,5216,Bloqueo facetario diagnostico ( hasta dos facetas),14902,92
EXPERTA ART,258,5217,Bloqueo facetario diagnostico (mas de 2 facetas),14903,93
EXPERTA ART,258,5219,Bloqueo paravertebral mas de dos nervios por sesion,14904,91
EXPERTA ART,258,5223,Bloqueo transforaminal (mas de 1 nivel),14906,92
EXPERTA ART,258,5218,Bloqueo paravertebral hasta dos nervios,15213,90
EXPERTA ART,258,5221,Bloqueo regional Bier con farmacos para diagnostico,15214,90
EXPERTA ART,258,5222,Bloqueo transforaminal (1 nivel),15243,91
EXPERTA ART,258,5209,Bloqueo diagnostico o terapeutico de G Estrellado guiado por imagenes,15252,92
EXPERTA ART,258,5212,Bloqueo diagnostico o terapeutico facetario (art cervical o dorsal) (una faceta),15265,93
EXPERTA ART,258,5213,Bloqueo diagnostico/ terapeutico   facetario art cervicalo dorsal (masde1faceta),15267,93
EXPERTA ART,258,5208,Bloqueo diagnostico o terapeutico de G Simpatico toracico,15269,93
EXPERTA ART,258,7523,Rf. / Bloqueo de Ganglio de Gasser,15282,95
EXPERTA ART,258,7593,Bloqueo nervio frenico  para neumotorax recidivante,15365,91
EXPERTA ART,258,5225,Bocio endotoracico,13780,94
EXPERTA ART,258,5227,Braquiterapia ginecologica (colocacion de radium intra-cavitario),13781,91
EXPERTA ART,258,5228,Braquiterapia intersticial de cabeza y cuello,14908,91
EXPERTA ART,258,5230,Braquiterapia urologica,14909,91
EXPERTA ART,258,5231,Braquiterapia urologica con abordaje abdominal para reseccion de plexos hipogastricos,14910,94
EXPERTA ART,258,5229,Braquiterapia intersticial de partes blandas,15245,91
EXPERTA ART,258,5226,Braquiterapia en cancer de prostata,15429,91
EXPERTA ART,258,5232,Broncorrafia,13782,93
EXPERTA ART,258,5233,Broncoscopia con broncoscopio rigido,13783,91
EXPERTA ART,258,5234,Bursitis,13784,90
EXPERTA ART,258,6387,Reseccion de exostosis y bursitis (operacion de Haglund - prolongacion osea en el dorso del talon -),14622,90
EXPERTA ART,258,5237,Cadera en resorte,13788,93
EXPERTA ART,258,5395,Colocacion de tutor externo (excepto de cadera y maxilar),13903,92
EXPERTA ART,258,5396,Colocacion de tutor externo de cadera,13904,93
EXPERTA ART,258,5446,"Correccion quirurgica de luxacion congenita de cadera, cruenta, con o sin osteotomia",13950,94
EXPERTA ART,258,5536,Displasia de cadera,14005,92
EXPERTA ART,258,5731,Extraccion de placas y/o tornillos (no de rodilla ni de cadera),14155,90
EXPERTA ART,258,5732,Extraccion de placas y/o tornillos de cadera o rodilla,14156,91
EXPERTA ART,258,5736,Extraccion de protesis total de cadera,14159,93
EXPERTA ART,258,5738,Extraccion de protesis y reemplazo en el mismo acto (rodilla o cadera),14161,95
EXPERTA ART,258,6150,"Osteosintesis de hombro, rodilla y cadera",14450,93
EXPERTA ART,258,6331,"Reduccion incruenta de luxaciones (hombro, codo, cadera, rodilla)",14576,90
EXPERTA ART,258,6338,Reemplazo total de cadera,14582,95
